"State,City",Population
"Mississippi,Pickens",1281
"Michigan,Reading",1281
"Virginia,Kenbridge",1281
"Oklahoma,West Siloam Springs",1280
"Vermont,South Barre",1280
"New Mexico,Las Campanas",1280
"New Jersey,Vernon Valley",1279
"Wisconsin,Loyal",1279
"Illinois,Camp Point",1279
"California,Woodacre",1279
"Georgia,Oglethorpe",1279
"California,La Honda",1279
"Mississippi,Brooksville",1279
"Michigan,Stockbridge",1278
"Illinois,Lily Lake",1278
"New Jersey,Navesink",1278
"Oklahoma,Snyder",1278
"Tennessee,Byrdstown",1278
"Connecticut,North Granby",1278
"Pennsylvania,Jennerstown",1277
"Idaho,Sun Valley",1277
"Illinois,Stillman Valley",1277
"Florida,St. Leo",1277
"Pennsylvania,Burgettstown",1277
"New York,Sanborn",1277
"Alabama,Ardmore",1276
"Nebraska,Alma",1276
"Texas,Cross Plains",1276
"Illinois,Sheldon",1276
"Pennsylvania,Harmony",1276
"Arizona,Parks",1276
"Arkansas,East Camden",1276
"North Carolina,Brandywine Bay",1276
"South Carolina,Irwin",1276
"Idaho,Marsing",1275
"Wisconsin,Brooklyn",1275
"New York,Celoron",1275
"Georgia,Homeland",1275
"Pennsylvania,Brickerville",1275
"Indiana,Mulberry",1275
"Pennsylvania,McConnellstown",1275
"Arkansas,Oak Grove Heights",1274
"Arizona,Tubac",1274
"Alabama,Eclectic",1274
"Missouri,Van Buren",1274
"Wyoming,Pine Bluffs",1273
"Florida,Mexico Beach",1273
"Texas,Queen City",1273
"Missouri,Calverton Park",1273
"Washington,Duluth",1273
"Colorado,Hotchkiss",1273
"Arizona,Casa Blanca",1273
"Ohio,Leesburg",1273
"Maryland,Crownsville",1273
"Oklahoma,Shattuck",1272
"Wisconsin,Glenwood City",1272
"Missouri,Oran",1272
"Georgia,Alto",1272
"Indiana,Sweetser",1272
"Missouri,La Plata",1271
"Pennsylvania,Duncannon",1271
"California,Fort Dick",1271
"North Carolina,Toast",1271
"Tennessee,Linden",1271
"Nebraska,Bayard",1271
"New York,Weston Mills",1270
"North Carolina,Pinetops",1270
"Connecticut,Baltic",1270
"Iowa,Elkader",1270
"Oklahoma,Stratford",1270
"Mississippi,Robinhood",1269
"Wyoming,Grover",1269
"Indiana,Owensville",1269
"California,Trabuco Canyon",1269
"Texas,Wolfe City",1269
"Pennsylvania,Bainbridge",1269
"Texas,Gardendale",1268
"Pennsylvania,Dunnstown",1268
"Maryland,Galesville",1267
"Maryland,New Windsor",1267
"Nebraska,Cambridge",1267
"Minnesota,Red Lake Falls",1267
"Nebraska,Elm Creek",1267
"Ohio,Kings Mills",1267
"Kansas,Perry",1266
"Alabama,Geraldine",1266
"South Dakota,Fort Thompson",1266
"Texas,Skidmore",1265
"Iowa,Springville",1265
"Pennsylvania,West Easton",1265
"Ohio,Pleasant Hills",1265
"West Virginia,Benwood",1265
"California,Foresthill",1265
"Oklahoma,Whitehorn Cove",1265
"Pennsylvania,Hallstead",1265
"New York,Plandome",1264
"Missouri,Mansfield",1264
"Washington,Ames Lake",1264
"Georgia,Remerton",1264
"Hawaii,Royal Hawaiian Estates",1264
"New Mexico,Skyline-Ganipa",1263
"South Dakota,Baltic",1263
"Puerto Rico,Mucarabones",1263
"Iowa,Avoca",1263
"Georgia,Alamo",1263
"Wisconsin,Black Creek",1263
"Iowa,Coon Rapids",1263
"Florida,North Key Largo",1263
"Ohio,Highpoint",1263
"Louisiana,Roseland",1262
"Puerto Rico,El Paraiso",1262
"Maryland,Cobb Island",1262
"Kentucky,Guthrie",1260
"Texas,Munday",1260
"Wisconsin,Shullsburg",1260
"Pennsylvania,Fairhope",1260
"Ohio,Rio Grande",1259
"South Carolina,Beech Island",1259
"Alaska,Delta Junction",1259
"New Jersey,Surf City",1259
"Mississippi,Nellieburg",1259
"New York,Great Neck Gardens",1258
"Georgia,Hagan",1258
"Georgia,Sycamore",1258
"Arizona,Moenkopi",1258
"Indiana,Culver",1258
"Georgia,Omega",1257
"Ohio,Boston Heights",1257
"Virginia,Belmont Estates",1257
"Idaho,Avimor",1256
"Illinois,New Berlin",1256
"Colorado,Cascade-Chipita Park",1256
"North Carolina,Barker Heights",1256
"West Virginia,Shenandoah Junction",1256
"New York,Richfield Springs",1256
"Indiana,Galena",1256
"Colorado,Aetna Estates",1255
"Oklahoma,Salina",1255
"New York,Eatons Neck",1255
"Illinois,Atkinson",1255
"Maryland,Ten Mile Creek",1255
"Mississippi,Port Gibson",1254
"Oklahoma,Byng",1254
"Louisiana,Perry",1254
"Michigan,Marcellus",1254
"Alabama,Susan Moore",1254
"Minnesota,Wheaton",1254
"California,Mount Hermon",1254
"South Carolina,Iva",1253
"Missouri,St. Martins",1253
"New Jersey,Green Village",1253
"Ohio,New Vienna",1253
"Minnesota,Winnebago",1253
"Illinois,Bonnie Brae",1253
"Arizona,Bylas",1253
"Puerto Rico,Cacao",1253
"Hawaii,Hawi",1252
"Kentucky,Barbourmeade",1252
"Virginia,Ridgeway",1252
"South Dakota,Lemmon",1252
"Oregon,Joseph",1252
"Alabama,Brookside",1252
"Wisconsin,Markesan",1251
"Pennsylvania,Tower City",1251
"Illinois,Herscher",1251
"Florida,Black Hammock",1250
"Ohio,Gnadenhutten",1250
"New Jersey,Milmay",1250
"Puerto Rico,Mora",1250
"Kansas,Harper",1250
"Illinois,Andalusia",1250
"Illinois,Bull Valley",1250
"North Carolina,Harkers Island",1250
"Kansas,Peabody",1249
"Illinois,Warrensburg",1249
"Texas,Somerville",1249
"Idaho,Moreland",1249
"Wisconsin,Gillett",1248
"Illinois,Valmeyer",1248
"Pennsylvania,Whitaker",1247
"North Carolina,Hays",1247
"Florida,Gretna",1247
"Alaska,Kotlik",1247
"Louisiana,Simmesport",1247
"West Virginia,Newell",1247
"Georgia,Dutch Island",1247
"Oregon,Lyons",1247
"Texas,Powderly",1247
"Pennsylvania,Claysburg",1246
"Illinois,Shawneetown",1246
"Indiana,Russiaville",1246
"Arkansas,Wooster",1246
"Illinois,Gridley",1245
"Illinois,Kincaid",1245
"Arkansas,Midway",1245
"Kansas,St. John",1245
"Missouri,Archie",1244
"Indiana,Mexico",1244
"Florida,Redington Beach",1243
"North Carolina,East Spencer",1243
"Idaho,Kamiah",1243
"Wisconsin,Westfield",1243
"Connecticut,Canaan",1243
"Maryland,Woodsboro",1242
"Illinois,New Milford",1242
"West Virginia,Sophia",1242
"Michigan,Centreville",1242
"Illinois,Walnut",1242
"North Carolina,Cordova",1242
"Michigan,Three Oaks",1241
"Louisiana,New Sarpy",1241
"Wisconsin,Boyceville",1241
"Minnesota,Starbuck",1240
"Pennsylvania,Heidelberg",1239
"Washington,Machias",1239
"Arkansas,Caraway",1239
"Utah,Moroni",1239
"Georgia,Buchanan",1239
"Pennsylvania,Simpson",1239
"Arkansas,Avilla",1239
"Kentucky,Augusta",1238
"Pennsylvania,Newville",1238
"Pennsylvania,Cornwells Heights",1238
"Kansas,Plains",1238
"Alaska,King Cove",1238
"Washington,Ruston",1238
"Virginia,Castlewood",1238
"Missouri,Gerald",1237
"West Virginia,Mallory",1237
"Wisconsin,Augusta",1237
"Pennsylvania,West Mayfield",1236
"Pennsylvania,Haverford College",1236
"Georgia,Ivey",1236
"West Virginia,Rainelle",1236
"Michigan,Dryden",1236
"Kentucky,Verona",1236
"Tennessee,Wartburg",1235
"Tennessee,Ardmore",1235
"Michigan,Beaverton",1235
"Florida,San Antonio",1235
"Indiana,Cordry Sweetwater Lakes",1235
"Texas,Tatum",1234
"Pennsylvania,Factoryville",1234
"Wisconsin,Maple Bluff",1234
"Ohio,Beloit",1234
"Texas,Lindsay",1233
"Idaho,Genesee",1233
"Georgia,Enigma",1233
"North Carolina,Balfour",1233
"Ohio,Curtice",1233
"Alabama,Woodstock",1232
"Michigan,Lakewood Club",1232
"Georgia,Roberta",1232
"Arkansas,Marvell",1232
"Iowa,Fruitland",1232
"Pennsylvania,Loretto",1231
"Michigan,Quinnesec",1231
"Texas,Rio Vista",1231
"Texas,Benavides",1231
"Puerto Rico,Toa Baja",1231
"Michigan,Fruitport",1231
"Hawaii,Kaaawa",1231
"Oklahoma,Colbert",1230
"New Jersey,Lake Telemark",1230
"Washington,Crocker",1230
"Michigan,Kent City",1229
"Texas,Granger",1229
"Louisiana,Ama",1229
"Florida,DeLand Southwest",1229
"Arkansas,Swifton",1229
"Arkansas,Mansfield",1228
"Indiana,Ladoga",1228
"North Dakota,Cando",1228
"Alaska,Sutton-Alpine",1228
"California,Brookdale",1228
"Michigan,Litchfield",1227
"Oklahoma,Waukomis",1227
"Tennessee,Sharon",1227
"Texas,New Deal",1227
"Illinois,Bethany",1227
"Puerto Rico,Playa Fortuna",1227
"North Dakota,Shell Valley",1227
"North Carolina,Chocowinity",1226
"Minnesota,Edgerton",1226
"West Virginia,Washington",1226
"Maine,Eastport",1226
"Pennsylvania,Bradford Woods",1226
"Wisconsin,Bangor",1226
"Colorado,Julesburg",1226
"New York,Wurtsboro",1226
"Florida,Midway",1226
"Pennsylvania,McClure",1225
"Illinois,Onarga",1225
"Arizona,Mescal",1225
"Utah,Hideout",1225
"West Virginia,Arthurdale",1224
"Delaware,Newport",1224
"Idaho,Ponderay",1224
"Pennsylvania,Houston",1224
"Ohio,Prospect",1224
"Pennsylvania,North Apollo",1224
"Pennsylvania,Nottingham",1224
"Indiana,Monroeville",1223
"Virginia,Springville",1223
"Texas,Berryville",1223
"Missouri,Goodman",1223
"New Jersey,Beesleys Point",1223
"Pennsylvania,Friedens",1223
"California,Camanche North Shore",1222
"North Carolina,Cove Creek",1222
"Idaho,Hagerman",1222
"Puerto Rico,Fuig",1222
"Ohio,Clinton",1222
"New Jersey,Bedminster",1222
"Pennsylvania,Marshallton",1221
"Pennsylvania,Salix",1221
"North Carolina,Five Points",1221
"South Dakota,Salem",1221
"California,Johnstonville",1221
"Indiana,Cayuga",1221
"Florida,Seville",1220
"Illinois,Germantown",1220
"West Virginia,Glenville",1220
"North Carolina,Rocky Point",1220
"Arizona,Mammoth",1219
"New Jersey,Kean University",1219
"Texas,Sterling City",1219
"Puerto Rico,Benítez",1219
"Montana,Marion",1219
"Arkansas,Mount Ida",1218
"Ohio,Wolfhurst",1218
"Kansas,Buhler",1218
"Texas,Cresson",1218
"Connecticut,Quinebaug",1218
"Tennessee,Lyles",1218
"New Hampshire,Contoocook",1218
"West Virginia,Enterprise",1218
"Iowa,Hamburg",1217
"Alaska,Skagway",1217
"Pennsylvania,Lenape Heights",1217
"Utah,Centerfield",1217
"Minnesota,Spicer",1217
"Indiana,Farmersburg",1216
"Idaho,Cottonwood",1216
"Tennessee,Dodson Branch",1216
"Pennsylvania,Cressona",1216
"Ohio,New Madison",1216
"Ohio,Fayette",1216
"South Dakota,Mission",1216
"Illinois,Ashland",1216
"New York,Nazareth College",1215
"Texas,New Waverly",1214
"Georgia,Boston",1214
"Ohio,Wakeman",1214
"New Mexico,Mesita",1214
"Virginia,Chatmoss",1214
"Oklahoma,Fairfax",1214
"North Carolina,Saxapahaw",1214
"Oregon,Heppner",1214
"Arkansas,Diaz",1213
"Indiana,Pierceton",1213
"North Carolina,Southmont",1213
"Tennessee,Tellico Plains",1213
"Illinois,Newark",1213
"Michigan,Dollar Bay",1213
"Minnesota,Royalton",1213
"Iowa,Melcher-Dallas",1213
"New Mexico,La Huerta",1213
"Wisconsin,Blair",1212
"South Dakota,Martin",1212
"Oklahoma,Grandview",1211
"Wyoming,Ranchester",1211
"Texas,Tye",1211
"Washington,Twisp",1211
"Alabama,Snead",1211
"Pennsylvania,Greenfields",1211
"Washington,Point Roberts",1210
"Mississippi,Richton",1210
"Alabama,New Brockton",1210
"South Dakota,Tyndall",1210
"Pennsylvania,Strodes Mills",1210
"California,Yosemite Valley",1210
"Pennsylvania,Faxon",1210
"Wisconsin,Iola",1209
"California,Airport",1209
"Alabama,Killen",1209
"Pennsylvania,Calumet",1209
"West Virginia,Ansted",1209
"Pennsylvania,Biglerville",1209
"New Mexico,Gamerco",1208
"Ohio,Frazeysburg",1208
"Ohio,Saybrook-on-the-Lake",1208
"Indiana,Grabill",1208
"Illinois,Big Rock",1208
"New York,Hagaman",1208
"Florida,Pine Lakes",1208
"New York,Plattsburgh West",1208
"Tennessee,Bruceton",1208
"Virginia,Honaker",1207
"Minnesota,Goodhue",1207
"Michigan,Edwardsburg",1207
"Missouri,Lake Winnebago",1206
"Ohio,Maria Stein",1206
"Iowa,Lake Park",1206
"Florida,Greenville",1206
"Oklahoma,Buffalo",1205
"Minnesota,New York Mills",1205
"Puerto Rico,Central Aguirre",1205
"California,Grizzly Flats",1205
"Pennsylvania,West Kittanning",1205
"Kentucky,Plano",1205
"Ohio,Holgate",1204
"Michigan,Onsted",1204
"California,Orange Blossom",1204
"New Jersey,East Vineland",1204
"Pennsylvania,Woodland Heights",1204
"Texas,Calvert",1203
"South Carolina,Prosperity",1203
"Michigan,Sand Lake",1203
"Texas,Harper",1203
"Kansas,Andale",1203
"Oklahoma,Rush Springs",1203
"Ohio,Newport",1203
"Arkansas,West Crossett",1202
"Mississippi,Tunica",1202
"Puerto Rico,Coto Norte",1202
"Pennsylvania,Atglen",1202
"California,Elkhorn",1202
"Tennessee,Obion",1202
"Louisiana,Wallace",1201
"Washington,Vaughn",1201
"Virginia,Passapatanzy",1201
"Texas,Muenster",1201
"Oregon,Donald",1200
"Michigan,White Cloud",1200
"Utah,Daniel",1200
"Georgia,Nahunta",1200
"Tennessee,Sullivan Gardens",1200
"West Virginia,Wayne",1200
"Montana,Bonner-West Riverside",1199
"Michigan,Lake Linden",1199
"Alabama,Redstone Arsenal",1199
"Indiana,Ogden Dunes",1198
"Minnesota,Parkers Prairie",1198
"Kentucky,Clinton",1198
"California,Thermal",1198
"Delaware,St. Georges",1197
"Idaho,Glenns Ferry",1197
"Iowa,Central City",1197
"Tennessee,Henning",1197
"Tennessee,Rutherford",1196
"New York,Stottville",1196
"Illinois,St. Anne",1195
"Missouri,Stanberry",1195
"Alabama,Clio",1195
"Arkansas,Yellville",1195
"Idaho,Kootenai",1195
"Pennsylvania,Osceola Mills",1195
"Iowa,Dike",1195
"Ohio,Lakeview",1194
"Washington,Langley",1194
"Kansas,Riley",1194
"North Dakota,Thompson",1194
"Nebraska,Pender",1194
"Wisconsin,Muscoda",1194
"Missouri,Osceola",1194
"West Virginia,Stanaford",1194
"West Virginia,Alum Creek",1194
"Alaska,Susitna North",1193
"Oregon,Pilot Rock",1193
"Washington,Morton",1193
"Minnesota,New London",1193
"Ohio,Miamitown",1193
"North Dakota,Rolla",1192
"Ohio,Granville South",1192
"Texas,Western Lake",1192
"Arkansas,Magnet Cove",1192
"Oklahoma,Fairland",1192
"Ohio,Brilliant",1192
"Pennsylvania,Point Marion",1191
"Oklahoma,Laverne",1191
"Missouri,Humansville",1191
"Wisconsin,Luck",1191
"Virginia,Dooms",1191
"Minnesota,Keewatin",1190
"Wisconsin,Elkhart Lake",1190
"Indiana,Clay City",1190
"Tennessee,Winfield",1190
"Connecticut,Sacred Heart University",1190
"California,Berry Creek",1190
"North Carolina,Cypress Landing",1190
"Louisiana,Livonia",1189
"Michigan,Coleman",1189
"Missouri,Pierce City",1189
"New York,Sand Ridge",1189
"Texas,New London",1188
"Hawaii,Keaau",1188
"Kansas,Atwood",1187
"Iowa,Wayland",1187
"Georgia,Greenville",1186
"Michigan,Brown City",1186
"Michigan,Petersburg",1186
"Illinois,Marine",1185
"North Carolina,Northlakes",1185
"Arkansas,Highland",1185
"South Carolina,Six Mile",1185
"Illinois,Toledo",1185
"Pennsylvania,Clymer",1184
"Alabama,Dunnavant",1184
"South Dakota,Green Valley",1184
"Oregon,Ruch",1184
"North Carolina,Arrowhead Beach",1184
"Pennsylvania,Lightstreet",1183
"South Dakota,Ipswich",1183
"New York,Brewster Heights",1183
"Illinois,Divernon",1182
"Louisiana,Bernice",1182
"Georgia,Eton",1182
"Georgia,Jekyll Island",1182
"Texas,Plains",1181
"Florida,Kenwood Estates",1181
"Kentucky,Northfield",1181
"Wisconsin,Frederic",1181
"California,Bolinas",1181
"Mississippi,Renova",1181
"Alabama,Millport",1181
"Texas,Nevada",1180
"Puerto Rico,Jagual",1180
"Washington,Swede Heaven",1180
"Louisiana,Campti",1180
"California,Junction City",1180
"Ohio,Westfield Center",1179
"Iowa,Dunlap",1179
"Kansas,St. George",1179
"Ohio,Salineville",1179
"Texas,Oyster Creek",1179
"South Dakota,Platte",1178
"Illinois,Assumption",1178
"Florida,Solana",1178
"Missouri,Summer Set",1178
"Illinois,Edinburg",1178
"South Dakota,Oglala",1177
"Washington,North Bonneville",1177
"Ohio,Matamoras",1177
"Pennsylvania,Hawley",1176
"Texas,Beaver Creek",1176
"Minnesota,Bagley",1175
"Georgia,Fairmount",1175
"Puerto Rico,Duque",1175
"Louisiana,Killian",1175
"Oregon,Drain",1175
"Minnesota,Wanamingo",1174
"Louisiana,Newellton",1174
"North Carolina,Stoneville",1174
"West Virginia,Man",1174
"Texas,César Chávez",1174
"Tennessee,Scotts Hill",1174
"Idaho,Moyie Springs",1174
"Missouri,Princeton",1174
"Alabama,Brilliant",1173
"Kansas,Valley Falls",1173
"New Mexico,Iyanbito",1173
"Kentucky,Elkhorn City",1173
"Arkansas,Sulphur Springs",1173
"Michigan,Coloma",1173
"Minnesota,Truman",1173
"Arkansas,Mammoth Spring",1173
"North Carolina,Faith",1172
"Oklahoma,Apache",1172
"Alabama,Goodwater",1172
"Oklahoma,Beggs",1172
"Pennsylvania,Republic",1172
"Georgia,Carnesville",1171
"Colorado,Gilcrest",1171
"Oregon,Gold Hill",1171
"Texas,Rotan",1171
"Colorado,Sterling Ranch",1171
"Oklahoma,Kellyville",1171
"Missouri,Wellsville",1171
"New York,Chelsea Cove",1171
"South Carolina,Johnsonville",1170
"Kansas,Galva",1170
"North Dakota,Mapleton",1169
"Indiana,Wanatah",1169
"Montana,Somers",1169
"Virginia,Claypool Hill",1169
"South Carolina,Meggett",1169
"Colorado,Mancos",1168
"Missouri,Reeds Spring",1168
"New York,Point Lookout",1168
"Texas,Evadale",1168
"Pennsylvania,Bally",1167
"North Dakota,Fort Totten",1167
"Illinois,Energy",1167
"Colorado,Limon",1167
"Texas,Porter Heights",1167
"Georgia,Blue Ridge",1167
"Tennessee,Midtown",1166
"Ohio,Chesapeake",1166
"Oklahoma,Boise City",1166
"Puerto Rico,Quebrada del Agua",1166
"Nebraska,Bennet",1166
"Minnesota,Taylors Falls",1165
"Texas,Von Ormy",1165
"New York,Bellerose",1165
"Indiana,Geneva",1165
"Wyoming,Marbleton",1165
"Minnesota,Hilltop",1165
"Alaska,Salamatof",1165
"Texas,Miles",1164
"Alaska,Sand Point",1164
"Kentucky,Stearns",1164
"Texas,Alvord",1164
"Texas,Alto",1164
"Ohio,Berlin",1164
"Hawaii,Kaanapali",1164
"Illinois,Louisville",1163
"Indiana,Warren",1163
"Illinois,Chebanse",1163
"Wisconsin,Princeton",1163
"New York,Niverville",1163
"Michigan,Roscommon",1162
"Wisconsin,Cashton",1162
"New York,Shelter Island Heights",1162
"Michigan,Millington",1161
"Georgia,Canon",1161
"Utah,Wendover",1161
"Pennsylvania,Williamsburg",1161
"North Carolina,Stem",1161
"Alabama,Ohatchee",1161
"Minnesota,Cottonwood",1160
"South Carolina,Dovesville",1160
"Hawaii,Mahinahina",1160
"Michigan,Shorewood-Tower Hills-Harbert",1160
"Maryland,Lonaconing",1160
"Missouri,Mound City",1159
"Iowa,New Sharon",1159
"Iowa,Sloan",1159
"Pennsylvania,West Middlesex",1159
"Virginia,Cedar Bluff",1159
"New York,Mineville",1159
"Idaho,Ashton",1158
"Oklahoma,Konawa",1158
"Louisiana,Madisonville",1158
"North Carolina,Bayboro",1158
"Wisconsin,Oakfield",1158
"Mississippi,Gloster",1158
"South Carolina,Branchville",1158
"Nevada,Pioche",1158
"Colorado,Fowler",1157
"Kansas,Chapman",1157
"Florida,Bristol",1157
"Minnesota,Tyler",1157
"Illinois,North Utica",1157
"Texas,Clear Lake Shores",1156
"Iowa,Woodward",1156
"Puerto Rico,Los Héroes Comunidad",1156
"Texas,Orange Grove",1156
"Nebraska,Friend",1156
"Montana,Plains",1156
"Washington,Republic",1155
"New York,Oriskany",1155
"California,Chalfant",1155
"Alabama,Cottonwood",1155
"Oklahoma,Latta",1155
"Pennsylvania,Waymart",1155
"New Mexico,Cañoncito",1155
"Indiana,Lynn",1155
"South Carolina,Cottageville",1155
"Florida,Juno Ridge",1154
"Nevada,Alamo",1154
"Hawaii,Discovery Harbour",1154
"Iowa,Greene",1154
"Pennsylvania,Millbourne",1154
"Connecticut,Saybrook Manor",1154
"Louisiana,Merryville",1154
"Washington,Puget Island",1153
"Arizona,Bouse",1153
"New York,Keuka Park",1153
"Iowa,Villisca",1153
"South Dakota,Clark",1152
"Oklahoma,Goodwell",1152
"Texas,Bevil Oaks",1151
"Mississippi,Sunflower",1151
"Oregon,Dunes City",1151
"Oklahoma,Hydro",1151
"Georgia,Woodbine",1151
"Iowa,Newhall",1150
"Montana,Hays",1150
"Illinois,Washburn",1150
"Georgia,Richland",1149
"Arizona,Leupp",1149
"Ohio,Neffs",1149
"Florida,North Redington Beach",1148
"Ohio,Ansonia",1148
"Georgia,Dasher",1148
"Texas,Boling",1148
"Virginia,Buchanan",1147
"Georgia,Edison",1147
"Texas,Fabrica",1147
"Colorado,Dillon",1147
"Virginia,Independence",1146
"Ohio,Reno",1146
"Michigan,Luna Pier",1146
"Minnesota,Frazee",1146
"Illinois,Toluca",1146
"Georgia,Young Harris",1146
"Tennessee,Gray",1146
"Mississippi,Crenshaw",1145
"Connecticut,North Grosvenor Dale",1145
"Minnesota,Hector",1144
"California,Littlerock",1144
"Minnesota,Nashwauk",1144
"Delaware,Felton",1144
"Puerto Rico,Parcelas La Milagrosa",1144
"Pennsylvania,Almedia",1144
"Texas,Indian Lake",1143
"North Carolina,Belwood",1143
"Texas,San Felipe",1143
"California,Walnut Grove",1143
"Michigan,Colon",1143
"Oklahoma,Geronimo",1142
"New York,Saddle Rock",1142
"Louisiana,Rosedale",1142
"New York,Mill Neck",1142
"West Virginia,Athens",1142
"Ohio,Glandorf",1141
"Illinois,Viola",1141
"North Carolina,Middlesex",1141
"Virginia,Elliston",1141
"New Jersey,Milford",1141
"Minnesota,Shafer",1140
"Missouri,Edina",1140
"Wisconsin,Crivitz",1140
"Ohio,Hanover",1140
"Pennsylvania,Yeagertown",1140
"Wyoming,Sleepy Hollow",1140
"Tennessee,Roan Mountain",1140
"Puerto Rico,Sabana Eneas",1139
"Oklahoma,Boley",1139
"Wisconsin,Elk Mound",1139
"California,Chualar",1139
"North Carolina,Columbus",1139
"California,Bodega Bay",1139
"Virginia,Stanleytown",1139
"Wyoming,Rafter J Ranch",1139
"Iowa,Fayette",1139
"California,Plymouth",1138
"Ohio,Haskins",1138
"Massachusetts,Onset",1138
"South Carolina,Dunbar",1137
"Oklahoma,Sperry",1137
"Texas,Santa Anna",1137
"Pennsylvania,Leetsdale",1137
"Colorado,Wiggins",1137
"Pennsylvania,Duncansville",1137
"Pennsylvania,Fellsburg",1137
"Illinois,Third Lake",1137
"Nebraska,Cairo",1136
"Puerto Rico,Marueño",1136
"South Carolina,West Pelzer",1136
"Minnesota,Atwater",1136
"Texas,Southwest Sandhill",1136
"Indiana,Dayton",1135
"Texas,Daisetta",1135
"Minnesota,Redby",1135
"Kansas,Lincoln Center",1135
"Virginia,Cape Charles",1134
"Virginia,St. Paul",1134
"Alabama,Pisgah",1134
"Puerto Rico,Juncal",1134
"North Carolina,Garland",1134
"Florida,Indian Shores",1133
"Wisconsin,Nashotah",1133
"Minnesota,Lake St. Croix Beach",1133
"Pennsylvania,West Brownsville",1132
"Louisiana,Egan",1132
"Texas,Timpson",1132
"Illinois,Cobden",1132
"North Carolina,Candor",1132
"Ohio,Botkins",1132
"Wisconsin,Necedah",1131
"Kentucky,Muldraugh",1131
"Ohio,Luckey",1131
"Wyoming,Moose Wilson Road",1130
